pp_acc,fips_code,pp_std_cc,county,jurisdiction_type,coder,pp_acc_cc,make,vbm_acc,pp_acc_pc,source,state,other,pp_std_pc,ev_acc,abs_ballots,division,equip_type,date_obtained,population,all_vbm,ev_std,pp_std,prov_ballots,model
,5510707225,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Big Falls,Hand Counted Paper Ballots,"March 31, 2016",101,,,TRUE,,N/A
TRUE,5510707225,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Big Falls,DRE-Touchscreen,"March 31, 2016",101,,,,,AVC Edge
,5510713550,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Cedar Rapids,Hand Counted Paper Ballots,"March 31, 2016",27,,,TRUE,,N/A
TRUE,5510713550,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Cedar Rapids,DRE-Touchscreen,"March 31, 2016",27,,,,,AVC Edge
,5510720000,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Dewey,Hand Counted Paper Ballots,"March 31, 2016",352,,,TRUE,,N/A
TRUE,5510720000,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Dewey,DRE-Touchscreen,"March 31, 2016",352,,,,,AVC Edge
,5510726100,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Flambeau,Hand Counted Paper Ballots,"March 31, 2016",626,,,TRUE,,N/A
TRUE,5510726100,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Flambeau,DRE-Touchscreen,"March 31, 2016",626,,,,,AVC Edge
,5510730375,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Grant,Hand Counted Paper Ballots,"March 31, 2016",456,,,TRUE,,N/A
TRUE,5510730375,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Grant,DRE-Touchscreen,"March 31, 2016",456,,,,,AVC Edge
,5510731775,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Grow,Hand Counted Paper Ballots,"March 31, 2016",232,,,TRUE,,N/A
TRUE,5510731775,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Grow,DRE-Touchscreen,"March 31, 2016",232,,,,,AVC Edge
,5510733300,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Hawkins,Hand Counted Paper Ballots,"March 31, 2016",93,,,TRUE,,N/A
TRUE,5510733300,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Hawkins,DRE-Touchscreen,"March 31, 2016",93,,,,,AVC Edge
,5510736125,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Hubbard,Hand Counted Paper Ballots,"March 31, 2016",115,,,TRUE,,N/A
TRUE,5510736125,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Hubbard,DRE-Touchscreen,"March 31, 2016",115,,,,,AVC Edge
,5510742950,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Lawrence,Hand Counted Paper Ballots,"March 31, 2016",154,,,TRUE,,N/A
TRUE,5510742950,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Lawrence,DRE-Touchscreen,"March 31, 2016",154,,,,,AVC Edge
,5510749625,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Marshall,Hand Counted Paper Ballots,"March 31, 2016",265,,,TRUE,,N/A
TRUE,5510749625,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Marshall,DRE-Touchscreen,"March 31, 2016",265,,,,,AVC Edge
,5510755175,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Murry,Hand Counted Paper Ballots,"March 31, 2016",165,,,TRUE,,N/A
TRUE,5510755175,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Murry,DRE-Touchscreen,"March 31, 2016",165,,,,,AVC Edge
,5510767600,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Richland,Hand Counted Paper Ballots,"March 31, 2016",154,,,TRUE,,N/A
TRUE,5510767600,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Richland,DRE-Touchscreen,"March 31, 2016",154,,,,,AVC Edge
,5510770275,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Rusk,Hand Counted Paper Ballots,"March 31, 2016",421,,,TRUE,,N/A
TRUE,5510770275,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Rusk,DRE-Touchscreen,"March 31, 2016",421,,,,,AVC Edge
,5510774975,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,South Fork,Hand Counted Paper Ballots,"March 31, 2016",82,,,TRUE,,N/A
TRUE,5510774975,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,South Fork,DRE-Touchscreen,"March 31, 2016",82,,,,,AVC Edge
,5510777775,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Strickland,Hand Counted Paper Ballots,"March 31, 2016",185,,,TRUE,,N/A
TRUE,5510777775,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Strickland,DRE-Touchscreen,"March 31, 2016",185,,,,,AVC Edge
,5510777850,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Stubbs,Hand Counted Paper Ballots,"March 31, 2016",430,,,TRUE,,N/A
TRUE,5510777850,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Stubbs,DRE-Touchscreen,"March 31, 2016",430,,,,,AVC Edge
,5510779575,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Thornapple,Hand Counted Paper Ballots,"March 31, 2016",495,,,TRUE,,N/A
TRUE,5510779575,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Thornapple,DRE-Touchscreen,"March 31, 2016",495,,,,,AVC Edge
,5510780950,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,True,Hand Counted Paper Ballots,"March 31, 2016",191,,,TRUE,,N/A
TRUE,5510780950,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,True,DRE-Touchscreen,"March 31, 2016",191,,,,,AVC Edge
,5510783675,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Washington,Hand Counted Paper Ballots,"March 31, 2016",238,,,TRUE,,N/A
TRUE,5510783675,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Washington,DRE-Touchscreen,"March 31, 2016",238,,,,,AVC Edge
,5510787125,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Wilkinson,Hand Counted Paper Ballots,"March 31, 2016",32,,,TRUE,,N/A
TRUE,5510787125,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Wilkinson,DRE-Touchscreen,"March 31, 2016",32,,,,,AVC Edge
,5510787175,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Willard,Hand Counted Paper Ballots,"March 31, 2016",296,,,TRUE,,N/A
TRUE,5510787175,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Willard,DRE-Touchscreen,"March 31, 2016",296,,,,,AVC Edge
,5510787450,,Rusk,Town,Warren Stewart,,Not Applicable,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Wilson,Hand Counted Paper Ballots,"March 31, 2016",65,,,TRUE,,N/A
TRUE,5510787450,,Rusk,Town,Warren Stewart,,Sequoia (Dominion),,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Wilson,DRE-Touchscreen,"March 31, 2016",65,,,,,AVC Edge
,5510904425,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Baldwin,Optical Scan,"March 31, 2016",619,,,TRUE,,DS200
TRUE,5510904425,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Baldwin,Ballot Marking Device or System,"March 31, 2016",619,,,,,ExpressVote
,5510911775,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Cady,Optical Scan,"March 31, 2016",549,,,TRUE,,DS200
TRUE,5510911775,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Cady,Ballot Marking Device or System,"March 31, 2016",549,,,,,ExpressVote
,5510918300,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Cylon,Optical Scan,"March 31, 2016",412,,,TRUE,,DS200
TRUE,5510918300,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Cylon,Ballot Marking Device or System,"March 31, 2016",412,,,,,ExpressVote
,5510922400,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Eau Galle,Optical Scan,"March 31, 2016",740,,,TRUE,,DS200
TRUE,5510922400,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Eau Galle,Ballot Marking Device or System,"March 31, 2016",740,,,,,ExpressVote
,5510923925,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Emerald,Optical Scan,"March 31, 2016",484,,,TRUE,,DS200
TRUE,5510923925,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Emerald,Ballot Marking Device or System,"March 31, 2016",484,,,,,ExpressVote
,5510924275,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Erin Prairie,Optical Scan,"March 31, 2016",445,,,TRUE,,DS200
TRUE,5510924275,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Erin Prairie,Ballot Marking Device or System,"March 31, 2016",445,,,,,ExpressVote
,5510926525,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Forest,Optical Scan,"March 31, 2016",429,,,TRUE,,DS200
TRUE,5510926525,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Forest,Ballot Marking Device or System,"March 31, 2016",429,,,,,ExpressVote
,5510929600,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Glenwood,Optical Scan,"March 31, 2016",469,,,TRUE,,DS200
TRUE,5510929600,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Glenwood,Ballot Marking Device or System,"March 31, 2016",469,,,,,ExpressVote
,5510932350,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Hammond,Optical Scan,"March 31, 2016",1445,,,TRUE,,DS200
TRUE,5510932350,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Hammond,Ballot Marking Device or System,"March 31, 2016",1445,,,,,ExpressVote
,5510936275,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Hudson,Optical Scan,"March 31, 2016",6039,,,TRUE,,DS200
TRUE,5510936275,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Hudson,Ballot Marking Device or System,"March 31, 2016",6039,,,,,ExpressVote
,5510939825,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Kinnickinnic,Optical Scan,"March 31, 2016",1231,,,TRUE,,DS200
TRUE,5510939825,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Kinnickinnic,Ballot Marking Device or System,"March 31, 2016",1231,,,,,ExpressVote
,5510963425,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Pleasant Valley,Optical Scan,"March 31, 2016",326,,,TRUE,,DS200
TRUE,5510963425,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Pleasant Valley,Ballot Marking Device or System,"March 31, 2016",326,,,,,ExpressVote
,5510967650,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Richmond,Optical Scan,"March 31, 2016",1118,,,TRUE,,DS200
TRUE,5510967650,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Richmond,Ballot Marking Device or System,"March 31, 2016",1118,,,,,ExpressVote
,5510970200,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Rush River,Optical Scan,"March 31, 2016",347,,,TRUE,,DS200
TRUE,5510970200,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Rush River,Ballot Marking Device or System,"March 31, 2016",347,,,,,ExpressVote
,5510970825,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,St. Joseph,Optical Scan,"March 31, 2016",2772,,,TRUE,,DS200
TRUE,5510970825,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,St. Joseph,Ballot Marking Device or System,"March 31, 2016",2772,,,,,ExpressVote
,5510974700,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Somerset,Optical Scan,"March 31, 2016",2604,,,TRUE,,DS200
TRUE,5510974700,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Somerset,Ballot Marking Device or System,"March 31, 2016",2604,,,,,ExpressVote
,5510976300,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Springfield,Optical Scan,"March 31, 2016",5,,,TRUE,,DS200
TRUE,5510976300,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Springfield,Ballot Marking Device or System,"March 31, 2016",5,,,,,ExpressVote
,5510976675,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Stanton,Optical Scan,"March 31, 2016",569,,,TRUE,,DS200
TRUE,5510976675,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Stanton,Ballot Marking Device or System,"March 31, 2016",569,,,,,ExpressVote
,5510976850,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Star Prairie,Optical Scan,"March 31, 2016",2219,,,TRUE,,DS200
TRUE,5510976850,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,TRUE,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,,,,Star Prairie,Ballot Marking Device or System,"March 31, 2016",2219,,,,,ExpressVote
,5510980800,,St. Croix,Town,Warren Stewart,,Election Systems & Software,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,WI,,TRUE,,TRUE,Troy,Optical Scan,"March 31, 2016",3439,,,TRUE,,DS200
