fips_code,state,county,division,jurisdiction_type,equip_type,make,model,pp_std,pp_std_pc,pp_std_cc,pp_acc,pp_acc_pc,pp_acc_cc,ev_std,ev_acc,abs_ballots,prov_ballots,all_vbm,vbm_acc,other,source,date_obtained,coder
5510923925,WI,St. Croix,Emerald,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510923925,WI,St. Croix,Emerald,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510924275,WI,St. Croix,Erin Prairie,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510924275,WI,St. Croix,Erin Prairie,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510926525,WI,St. Croix,Forest,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510926525,WI,St. Croix,Forest,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510929600,WI,St. Croix,Glenwood,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510929600,WI,St. Croix,Glenwood,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510932350,WI,St. Croix,Hammond,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510932350,WI,St. Croix,Hammond,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510936275,WI,St. Croix,Hudson,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510936275,WI,St. Croix,Hudson,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510939825,WI,St. Croix,Kinnickinnic,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510939825,WI,St. Croix,Kinnickinnic,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510963425,WI,St. Croix,Pleasant Valley,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510963425,WI,St. Croix,Pleasant Valley,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510967650,WI,St. Croix,Richmond,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510967650,WI,St. Croix,Richmond,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510970200,WI,St. Croix,Rush River,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510970200,WI,St. Croix,Rush River,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510970825,WI,St. Croix,St. Joseph,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510970825,WI,St. Croix,St. Joseph,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510974700,WI,St. Croix,Somerset,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510974700,WI,St. Croix,Somerset,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510976300,WI,St. Croix,Springfield,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510976300,WI,St. Croix,Springfield,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510976675,WI,St. Croix,Stanton,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510976675,WI,St. Croix,Stanton,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510976850,WI,St. Croix,Star Prairie,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510976850,WI,St. Croix,Star Prairie,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510980800,WI,St. Croix,Troy,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510980800,WI,St. Croix,Troy,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510983400,WI,St. Croix,Warren,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5510983400,WI,St. Croix,Warren,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511104650,WI,Sauk,Baraboo,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511104650,WI,Sauk,Baraboo,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511105600,WI,Sauk,Bear Creek,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511105600,WI,Sauk,Bear Creek,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511119550,WI,Sauk,Dellona,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511119550,WI,Sauk,Dellona,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511119675,WI,Sauk,Delton,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511119675,WI,Sauk,Delton,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511124675,WI,Sauk,Excelsior,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511124675,WI,Sauk,Excelsior,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511124900,WI,Sauk,Fairfield,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511124900,WI,Sauk,Fairfield,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511127350,WI,Sauk,Franklin,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511127350,WI,Sauk,Franklin,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511127675,WI,Sauk,Freedom,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511127675,WI,Sauk,Freedom,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511131250,WI,Sauk,Greenfield,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511131250,WI,Sauk,Greenfield,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511135625,WI,Sauk,Honey Creek,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511135625,WI,Sauk,Honey Creek,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511137250,WI,Sauk,Ironton,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511137250,WI,Sauk,Ironton,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511142850,WI,Sauk,La Valle,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511142850,WI,Sauk,La Valle,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511151350,WI,Sauk,Merrimac,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511151350,WI,Sauk,Merrimac,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511165125,WI,Sauk,Prairie du Sac,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511165125,WI,Sauk,Prairie du Sac,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511166825,WI,Sauk,Reedsburg,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511166825,WI,Sauk,Reedsburg,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511176050,WI,Sauk,Spring Green,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511176050,WI,Sauk,Spring Green,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511178525,WI,Sauk,Sumpter,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511178525,WI,Sauk,Sumpter,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511180825,WI,Sauk,Troy,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511180825,WI,Sauk,Troy,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511183700,WI,Sauk,Washington,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511183700,WI,Sauk,Washington,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511185625,WI,Sauk,Westfield,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511185625,WI,Sauk,Westfield,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511187775,WI,Sauk,Winfield,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511187775,WI,Sauk,Winfield,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511188775,WI,Sauk,Woodland,Town,Optical Scan,Election Systems & Software,DS200,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511188775,WI,Sauk,Woodland,Town,Ballot Marking Device or System,Election Systems & Software,ExpressVote,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511305200,WI,Sawyer,Bass Lake,Town,Hand Counted Paper Ballots,Not Applicable,N/A,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511305200,WI,Sawyer,Bass Lake,Town,DRE-Touchscreen,Sequoia (Dominion),AVC Edge,,,,TRUE,TRUE,,,,,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
5511317250,WI,Sawyer,Couderay,Town,Hand Counted Paper Ballots,Not Applicable,N/A,TRUE,TRUE,,,,,,,TRUE,,,,,http://www.gab.wi.gov/sites/default/files/page/179/voting_equipment_by_municipality_3_31_2016_pdf_26449.pdf,"March 31, 2016",Warren Stewart
